1,1325,1356,1287,1356,1308,1285,1359,1321,1310,1320
2,1285,1322,1238,1320,1284,1216,1324,1263,1268,1279
3,1250,1289,1177,1286,1238,1187,1255,1218,1217,1219
4,1224,1226,1147,1240,1211,1147,1181,1204,1181,1145
5,1177,1205,1077,1208,1179,1076,1173,1152,1172,1119
6,1157,1201,1051,1142,1155,1055,1170,1125,1151,1077
7,1101,1181,1044,1108,1124,988,1143,1065,1138,1053
8,1094,1129,1001,1084,1078,964,1143,1043,1131,1032
9,1050,1121,951,1058,1008,940,1109,1022,1101,1021
10,1022,1060,947,1017,971,927,1071,980,1072,974
11,1017,1059,938,986,955,921,1050,973,1048,939
12,989,1036,926,959,903,907,1031,919,1012,924
13,973,997,891,945,883,898,997,909,999,904
14,953,954,891,928,866,887,986,904,935,902
15,953,925,875,905,838,880,961,891,935,878
16,949,883,831,878,799,868,942,882,921,852
17,932,872,821,852,768,853,907,850,895,827
18,918,858,821,842,768,851,873,790,869,820
19,889,840,800,826,759,842,857,789,864,809
20,874,823,799,815,759,826,844,789,843,794
21,842,798,795,795,751,819,834,774,836,789
22,835,797,787,779,750,819,823,774,814,782
23,825,790,773,774,750,802,820,741,799,780
24,815,781,764,761,736,774,788,736,776,774
25,813,771,759,761,720,758,780,730,766,763
26,785,763,754,760,720,758,761,730,757,754
27,751,753,742,755,702,745,759,718,749,749
28,736,733,734,755,693,741,746,712,736,690
29,721,718,733,752,693,741,746,687,729,671
30,696,718,723,743,693,731,739,677,725,668
31,684,711,710,730,682,731,716,674,708,657
32,684,708,692,723,671,710,716,666,704,648
33,669,703,692,706,648,709,714,654,700,639
34,669,703,663,689,623,709,689,648,700,630
35,663,688,663,688,601,709,683,648,697,607
36,650,687,654,685,601,700,677,644,693,607
37,643,683,642,678,585,698,672,632,692,598
38,634,673,629,677,584,695,657,632,692,592
39,633,661,629,665,576,689,651,621,652,592
40,633,656,616,656,576,689,651,621,640,583
41,630,644,616,656,568,686,643,611,640,583
42,617,633,607,648,568,686,643,609,634,583
43,613,632,603,632,568,676,632,604,630,575
44,613,632,603,628,565,676,620,602,630,573
45,610,621,597,628,565,666,617,602,627,550
46,602,621,578,625,565,666,610,602,627,550
47,602,620,554,622,546,656,598,602,619,550
48,582,614,554,622,546,656,585,602,608,550
49,578,614,539,612,546,654,585,602,607,550
50,578,602,539,612,543,645,585,602,607,548
51,574,582,526,599,543,645,575,597,607,537
52,570,582,517,599,540,622,570,590,603,537
53,570,576,517,599,540,600,564,590,597,531
54,558,576,517,592,540,593,559,590,597,531
55,550,569,517,592,532,585,559,583,590,531
56,550,561,517,592,532,578,559,583,590,525
57,550,561,517,587,525,578,552,583,586,514
58,545,559,517,586,525,554,543,583,586,511
59,545,559,517,568,525,554,537,574,567,511
60,535,555,517,568,525,554,537,574,567,511
61,527,549,517,559,525,554,531,559,563,511
62,527,549,509,559,521,552,529,559,563,509
63,527,549,504,546,521,548,529,559,557,502
64,525,543,504,542,520,548,512,559,546,502
65,525,543,504,532,520,548,506,557,546,502
66,525,543,504,519,520,548,506,548,546,501
67,525,543,496,517,520,548,494,548,546,501
68,525,543,496,517,517,548,490,538,539,495
69,525,543,488,512,517,548,490,538,526,495
70,521,543,488,506,517,545,484,538,526,495
71,516,543,488,502,517,545,483,536,519,495
72,516,536,488,502,517,534,483,526,519,495
73,516,536,488,502,517,534,483,526,519,495
74,512,536,487,502,511,534,483,525,516,495
75,512,536,487,502,511,534,483,525,516,494
76,512,536,487,502,506,534,481,523,516,494
77,512,528,487,501,497,531,481,517,508,494
78,512,515,487,501,488,515,480,517,508,494
79,493,515,469,496,488,515,480,517,508,480
80,493,515,469,496,488,515,480,517,508,471
81,493,515,469,495,488,515,469,517,508,471
82,493,515,469,495,488,515,469,513,508,469
83,492,515,469,495,487,515,469,509,502,469
84,492,515,469,495,487,515,466,509,498,469
85,492,515,462,495,487,515,466,509,498,469
86,492,507,462,491,487,497,466,505,493,466
87,492,505,462,491,487,497,466,505,493,466
88,486,502,462,484,482,497,466,505,493,466
89,486,502,462,484,482,497,466,505,493,466
90,486,502,461,484,476,478,466,505,491,466
91,486,502,451,484,476,478,466,496,491,466
92,476,502,446,484,476,478,466,496,491,466
93,476,502,446,484,476,478,466,496,491,466
94,476,502,446,484,476,478,466,496,491,466
95,472,502,446,484,473,478,466,496,491,466
96,471,502,446,484,473,478,466,496,491,466
97,466,502,446,480,473,468,466,496,482,466
98,466,502,446,472,473,468,466,496,482,466
99,466,502,446,472,473,468,466,496,482,466
100,466,495,446,472,473,456,466,496,482,466
101,466,495,446,472,470,456,466,470,482,466
102,466,495,446,472,470,456,466,470,482,466
103,461,495,446,472,470,456,466,470,482,466
104,461,495,446,472,470,456,466,470,482,466
105,461,490,446,472,470,456,466,470,479,466
106,461,490,444,472,470,456,466,470,479,466
107,461,490,444,472,466,456,466,470,475,453
108,461,490,444,472,466,456,466,470,475,453
109,461,490,444,472,466,456,466,470,475,453
110,461,490,444,472,463,456,466,470,475,453
111,461,490,444,472,463,456,466,470,475,453
112,461,489,444,472,463,456,466,470,475,453
113,461,489,444,472,463,456,466,470,475,453
114,461,489,444,471,463,456,466,470,475,453
115,461,489,444,471,463,456,466,470,475,453
116,461,489,444,471,463,456,466,470,475,453
117,461,489,444,471,463,456,466,470,475,453
118,461,489,444,471,463,456,466,470,475,453
119,461,489,444,471,463,456,466,470,475,453
120,461,489,444,471,463,456,466,468,475,453
121,461,489,444,471,463,456,466,461,475,453
122,461,489,444,471,459,456,466,461,475,453
123,461,489,444,471,459,456,466,461,475,453
124,461,489,444,471,459,456,466,461,475,453
125,461,489,444,471,459,456,466,461,475,453
126,461,489,444,471,459,456,466,458,475,453
127,461,489,444,471,459,456,466,458,475,453
128,461,489,444,471,459,456,466,458,475,453
129,461,489,444,471,459,456,466,458,475,453
130,461,489,444,471,459,456,466,458,475,453
131,461,489,444,471,459,456,466,458,475,453
132,461,489,444,471,459,456,466,458,475,453
133,461,489,444,471,459,456,466,458,475,453
134,461,489,444,471,459,456,466,458,475,453
135,461,489,444,471,459,456,466,458,475,453
136,461,489,444,471,459,456,466,458,475,453
137,461,489,444,471,459,456,466,458,475,453
138,461,489,444,471,459,456,466,458,475,453
139,461,489,444,471,459,456,466,458,475,453
140,461,489,444,471,459,456,466,458,475,453
141,461,489,444,471,459,456,466,458,475,453
142,461,489,444,471,459,456,466,458,475,453
143,461,489,444,471,459,456,466,458,475,453
144,461,489,444,471,459,456,466,458,475,453
145,461,489,444,471,459,456,466,458,475,453
146,461,489,444,471,459,456,466,458,475,453
147,461,489,444,471,459,456,466,458,475,453
148,461,489,444,471,459,456,466,458,475,453
149,461,489,444,471,459,456,466,458,475,453
150,461,489,444,471,459,456,466,458,475,453
151,461,489,444,471,459,456,466,458,475,453
152,461,489,444,471,459,456,466,458,475,453
153,461,489,444,471,459,456,466,458,475,453
154,461,489,444,471,459,456,466,458,475,453
155,461,489,444,471,459,456,466,458,475,453
156,461,489,444,471,459,456,466,458,475,453
157,461,489,444,471,459,456,466,458,475,453
