0,65924,68055,70029,67464,61519,59792,61732,58909,58961,59774
1,68216,69903,63847,63027,62811,58822,58332,58501,62112,58980
2,67570,63098,63883,62428,65145,58447,58261,61363,58539,58959
3,60632,65578,67232,64535,63259,59099,58823,58985,59759,58977
4,62025,64682,63891,62686,65641,60362,59261,59355,59500,59101
5,65954,62993,61547,62573,61717,58456,58672,59614,58802,58442
6,65917,62996,65509,65656,67318,59208,59636,59507,59313,59254
7,65067,66522,64778,63460,66540,58520,58828,58481,58767,58533
8,62628,67086,66249,63673,66354,58943,59489,58547,60109,57570
9,65854,67731,64087,61326,63479,59391,59350,58371,58100,59304
10,61341,62468,63605,64316,62940,59154,58336,57530,58505,59827
11,61776,64933,65155,62492,67622,58596,59147,58793,58551,58888
12,66463,63924,65214,66239,63654,58174,58652,58375,58885,58864
13,62302,67384,62709,62343,65232,57800,59405,59287,58623,58509
14,66731,68379,67426,64568,64418,59917,58986,58036,60744,60832
15,62321,61922,66631,64133,65371,58409,60315,59210,58861,59824
16,61698,62596,67927,65020,66784,57793,60951,60089,59407,58890
17,71216,62882,67018,62538,62203,58746,58795,58475,59884,58231
18,64069,63804,68411,65339,68219,59292,58714,58288,59841,58456
19,65513,65098,66409,63148,66711,60773,58070,57625,59103,58730
20,63535,66635,65907,63666,63624,59013,58968,58077,61525,58362
21,63317,65767,66031,65804,59581,58927,58339,58608,59449,58303
22,64864,62734,64842,64985,67451,59682,59784,58195,58808,58514
23,69499,63785,60997,64766,62081,58257,58702,59045,58535,58015
24,64400,63164,65371,65872,64451,58672,58808,59437,59726,59544
25,62928,63557,68853,63964,63388,58719,60130,58311,57708,58571
26,63605,62925,64064,66751,68051,58725,58279,59445,59397,59298
27,61519,62905,65710,65052,67036,58676,59414,58923,58939,59288
28,64641,66906,65917,69190,66845,59763,58935,58304,59207,58818
29,65479,64148,64318,61783,64154,58608,58679,58978,59164,59093
30,67390,71244,67789,64080,64563,59103,58736,58768,58518,59980
31,62912,63544,63879,66519,65883,60345,58782,58445,58463,59725
32,66677,62250,66178,65066,66058,58772,58512,58902,59042,58768
33,63084,65168,61222,65116,64378,59513,60159,60049,59353,59285
34,66571,65907,66200,68007,63902,58690,59931,59860,58822,59338
35,63493,66149,62924,67600,62552,58793,59849,59556,58765,58962
36,63273,61522,63846,66489,64053,59351,58517,59791,58163,59303
37,67778,61108,64700,66802,66173,58835,58392,59725,60072,58330
38,62696,66266,66201,68124,65128,58464,59780,58522,59315,58731
39,68784,62685,63545,66140,67303,58941,57657,59594,57374,59707
40,67926,65295,66830,62226,65781,59189,59450,61151,59230,58927
41,66220,64348,69414,64254,67313,59573,59861,58312,60028,58369
42,64025,64151,65793,61245,68668,59420,59349,58907,58647,59153
43,63434,60958,61104,66654,61704,58716,58758,58103,59336,60102
44,59586,62427,62316,68117,66334,58274,59477,58920,58736,59126
45,61888,61614,63711,65141,63898,59448,58848,58005,58468,58732
46,65041,61924,65194,61062,65834,60283,58248,59161,59240,59593
47,65217,65157,69134,64235,66749,61222,59267,58361,58046,59588
48,62382,65357,64086,68957,64437,59844,59552,59423,59287,58145
49,64479,66620,65471,65480,63574,58656,60261,58719,58368,60349
50,63925,67261,64184,64112,62241,58387,58972,60285,59355,60545
51,64076,65626,65636,66031,64051,59684,58476,60412,58703,59207
52,64997,65269,64498,63232,68661,58397,58742,59261,59230,59374
53,65711,62985,62106,70676,66705,59340,60320,58285,59653,58802
54,65222,66456,66880,62751,67084,58628,58945,59242,59558,59435
55,66592,66135,67846,68986,61378,58493,58275,59598,59565,59086
56,68408,64320,65876,65960,65537,59108,59624,58972,60046,58730
57,66864,66195,64991,67187,65593,59620,58128,59732,58661,58872
58,64660,64116,66286,61695,61333,59054,59523,60655,58468,57979
59,63841,66297,65418,67703,67527,59716,58403,59560,60593,59608
60,66362,70550,64989,64160,65505,58896,58145,58975,58388,58734
61,66684,62797,63155,63649,67426,59190,58896,58226,58792,59932
62,65186,61650,65507,62792,66361,57566,59690,59576,59882,59788
63,68241,66667,65918,62401,62130,59628,58574,59227,59023,57958
64,62152,63661,65703,67317,64076,60153,59188,58108,58623,59437
