0,164316,156592,155284,156292,153400,166870,160480,167054,160727,158675
1,159446,163807,159858,161756,161313,156710,168237,165088,164633,161557
2,155369,168710,164653,163369,160296,164028,157905,153653,164153,161722
3,164344,157024,170765,170704,162538,162866,170251,165207,165795,163221
4,163663,164211,161298,169825,168191,167876,163365,157751,157500,165019
5,160074,169223,161404,170738,164085,156508,167340,161034,165348,166079
6,170355,159734,165700,168515,163779,155871,164919,161946,155200,163958
7,167420,167984,158966,162001,167567,162405,166482,164507,163609,157636
8,169447,162661,165646,165388,160767,162432,165640,159732,158602,163824
9,165338,160598,162379,167522,162102,169377,166855,163678,165517,158219
10,166917,166387,159208,160609,170506,162011,164810,171150,167835,170697
11,161017,165242,160866,161564,166349,162131,164329,158004,173326,166973
12,168634,168113,156644,168388,160792,165073,151965,169198,166410,157058
13,164196,165970,166829,162763,166926,163206,159965,160179,154951,167300
14,163242,164771,165946,164004,166397,166892,162059,174172,159556,162448
15,163460,161857,155672,160615,167699,153107,166479,161068,170092,155970
16,159173,173000,165811,169828,166035,159806,161662,159681,155993,171301
17,171143,162889,156676,159667,167852,169506,169780,156905,161328,165135
18,160205,160611,155022,167305,158741,162360,161795,171234,165496,157863
19,161083,160442,161101,167855,162555,160921,158289,157393,163598,164657
20,153685,163013,162408,162017,155029,165597,160525,160654,164435,158716
21,166036,162678,163798,168961,160400,166053,166172,161375,162919,158088
22,168726,161813,169300,166567,160280,163361,167863,169124,157768,162050
23,169659,155500,167685,168642,162100,163413,166876,159177,168782,159771
24,162865,161205,167624,166475,163392,160009,165124,168826,166462,173390
25,163647,162895,162097,165857,161945,160369,157761,165021,155194,167459
26,165010,165307,165834,164640,166930,166669,163925,162132,169218,161913
27,166341,161838,161734,160378,171147,163272,164009,162766,165772,152763
28,170436,159507,168412,163540,152159,155925,168717,164415,156335,166093
29,156059,162476,164466,163777,161360,159622,166755,159204,151956,161615
30,160780,168726,159423,164053,160266,166206,158305,165650,153385,161747
31,170695,163856,157669,168796,166670,160199,163243,167803,166992,166595
32,166032,159854,163695,164446,162175,165637,163301,168709,162313,157327
33,161597,167602,162044,154424,159890,167803,163559,155848,161477,161636
34,167500,162467,167986,164025,164309,166060,169150,151600,163939,164649
35,157148,160530,157012,167907,169024,166125,164648,165512,162620,160616
36,165506,165256,167284,167202,169172,162307,165511,159685,167962,160781
37,165394,167296,160575,158924,163600,154345,162915,161761,167856,160011
38,169865,162552,164612,161693,159868,161910,164769,165696,162820,156552
39,162040,162182,165722,170786,160521,160070,165419,160105,156244,167222
40,168015,151449,165595,168386,164244,167502,155873,169924,165255,157547
41,165339,169847,171843,167333,164959,168089,171119,152839,166478,168354
42,168148,161545,163482,166577,161555,159134,165113,165952,160249,165758
43,169218,159798,154993,163343,160169,166968,159797,164751,166943,166294
44,164733,169236,165506,164059,162521,158176,170556,164527,164284,159182
45,162715,165012,160501,152884,166022,159881,164206,158333,165874,164247
46,162779,156411,160250,167669,165819,162986,154059,158789,159592,159343
47,160606,163398,168024,163840,158610,155636,166414,164985,161672,162449
48,167231,159546,161948,163736,164142,163971,167378,173239,160995,162174
49,157536,172072,164022,153447,165366,161858,172847,162882,169395,162781
50,161938,164712,168919,166022,169505,161225,154062,163876,165560,171182
51,168077,162550,159664,154135,150292,154333,164143,163712,163701,158832
52,158424,160659,164176,170719,164280,168479,168498,155185,165683,170322
53,170906,159515,165041,168620,156120,167881,163719,163934,160776,159520
54,161585,152355,161935,166846,164691,166184,156462,168832,164771,160962
55,153905,167033,160786,166185,165214,167550,162851,163126,165560,167407
56,166595,170753,159001,163368,165453,167948,166472,160433,167486,165247
57,165532,165304,154417,156939,167830,166593,159045,165463,160515,162826
58,163443,156372,167368,162795,165235,164329,164808,166072,161180,163566
59,163626,157763,164823,164533,164020,156437,164663,159592,168449,169576
60,151142,169287,165306,154620,168559,164256,163108,157713,163252,155210
61,164006,165851,165611,162470,168135,161730,166389,164965,162318,165584
62,164103,168900,160810,168631,159748,165540,165232,158757,162871,163843
63,159971,162854,153537,167190,169651,160042,167260,161902,161389,168544
64,165289,164986,158608,169504,163946,164661,169830,161887,167265,161191
65,163585,167751,154201,163631,160365,165934,166063,164070,165316,161620
66,165940,164711,164067,159388,168641,161891,165134,166494,162449,153176
67,163091,155483,161206,159209,165181,169414,155839,163317,165310,167469
68,165163,164305,164697,159094,170233,161343,162440,163864,165994,163860
69,162137,165956,162765,169608,161596,155039,164945,163464,169956,156535
70,167601,151210,166895,167403,165864,165605,164146,165675,169462,157820
71,169839,166631,169659,161927,165705,169115,160743,165571,164221,168828
72,163590,169968,158588,162555,163186,165589,160946,161401,170337,161523
73,161387,158838,158338,166924,164028,169333,165992,173857,169716,169578
74,156928,157983,161599,165903,164739,164052,159728,160701,157064,167831
75,157178,162819,169475,158544,168764,164099,161272,166750,160454,166800
76,156861,165418,164812,167983,162812,166505,162874,160973,166174,163367
77,155823,171722,164477,167693,158370,170154,166051,164696,163106,164824
78,157481,158977,167074,160430,151442,171094,161575,163271,163372,157977
79,172101,164509,165608,158586,165439,164938,152886,168235,161870,167030
80,166871,160775,166591,161350,166962,165168,164968,168911,152932,165718
81,162116,160443,168332,169675,158274,166201,159973,153212,173215,163181
82,159726,159471,170072,162208,158714,162256,154595,167923,166723,164677
83,162371,167188,166176,166741,166926,159148,167275,164465,160680,168335
84,160322,170057,165188,173483,168878,159232,168680,164449,157111,161882
85,167444,163256,166845,163971,166926,167013,167329,162818,163588,169812
86,153552,166976,152436,166791,166415,159952,168583,163188,168557,164249
87,161044,162827,163042,156895,164147,161241,162550,167606,169574,166309
88,162063,162755,168482,165460,171991,168916,165780,160765,165414,149493
89,169199,162545,162391,160784,170444,165732,157817,168789,163923,168578
90,165964,166934,165849,162914,163762,158476,154567,160788,163856,164934
