iteration,eil51,eil76,kroA100,gr202
154,50.5399061,100.7249071,241.2921718,41.12250996
155,49.92957746,100.6319703,239.6786016,41.12250996
156,49.83568075,100.1115242,237.9419228,41.12250996
157,49.83568075,100.1115242,237.7173198,41.07320717
158,49.83568075,99.85130112,236.8884503,41.07320717
159,49.83568075,99.10780669,235.570905,41.07320717
160,49.83568075,98.95910781,234.3506249,41.07320717
161,49.64788732,98.69888476,234.2975284,41.07320717
162,49.60093897,98.2527881,233.9855277,41.07320717
163,49.22535211,98.2527881,232.7154403,41.07320717
164,49.22535211,97.93680297,231.4091721,41.00398406
165,49.20187793,96.8401487,230.6874354,41.00398406
166,49.08450704,95.39033457,229.354384,41.00398406
167,48.87323944,94.85130112,226.9312095,41.00398406
168,48.87323944,94.49814126,226.0135326,40.96762948
169,48.05164319,94.34944238,226.0135326,40.96762948
170,48.05164319,94.03345725,226.0135326,40.96762948
171,48.05164319,93.55018587,225.0216145,40.96762948
172,47.86384977,93.34572491,224.2547693,40.96762948
173,47.86384977,92.93680297,224.0964195,40.96762948
174,47.86384977,92.73234201,223.6185509,40.96762948
175,47.58215962,92.49070632,222.649657,40.96762948
176,47.58215962,92.26765799,222.4504276,40.96762948
177,47.51173709,92.13754647,221.8574382,40.96762948
178,47.51173709,91.57992565,220.2730007,40.96762948
179,47.15962441,91.43122677,219.9708674,40.96762948
180,47.15962441,91.11524164,219.8684334,40.96762948
181,47.11267606,90.96654275,219.8684334,40.96762948
182,46.80751174,90.94795539,217.893525,40.96762948
183,46.78403756,90.0929368,217.5514519,40.96762948
184,46.26760563,89.83271375,216.7667512,40.96762948
185,46.26760563,88.99628253,216.4500517,40.96762948
186,46.26760563,88.6802974,215.6639414,40.96762948
187,45.18779343,88.19702602,215.3871817,40.96762948
188,45.11737089,87.50929368,214.2425524,40.96762948
189,45.11737089,87.4535316,213.7360211,40.96762948
190,45.11737089,87.39776952,213.161357,40.96762948
191,45.11737089,87.28624535,211.7037872,40.96762948
192,45,86.76579926,211.6699558,40.96762948
193,44.95305164,86.76579926,211.0750869,40.96762948
194,44.95305164,86.50557621,210.4125552,40.96762948
195,44.22535211,86.50557621,210.169157,40.73256972
196,43.96713615,85.6133829,210.1550606,40.73256972
197,43.87323944,85.35315985,208.6152617,40.73256972
198,43.87323944,85.24163569,207.7934405,40.73256972
199,43.87323944,85.0929368,207.3193309,40.73256972
200,43.63849765,85.01858736,205.1165304,40.73256972
201,43.63849765,84.57249071,204.2773236,40.73256972
202,43.63849765,84.57249071,203.9446481,40.67778884
203,43.30985915,84.23791822,202.8592238,40.67778884
204,42.55868545,84.23791822,202.8023682,40.67778884
205,42.46478873,84.05204461,202.220656,40.67778884
206,42.15962441,84.01486989,201.0248097,40.67778884
207,42.15962441,84.01486989,200.8063152,40.67778884
208,42.15962441,83.7732342,200.259844,40.59760956
209,42.0657277,83.64312268,199.6334931,40.53585657
210,42.0657277,83.19702602,199.0879617,40.53585657
211,41.97183099,83.08550186,199.0879617,40.53585657
212,41.92488263,82.84386617,198.9333709,40.53585657
213,41.43192488,82.71375465,198.9333709,40.53585657
214,41.03286385,82.71375465,197.7107415,40.53585657
215,41.03286385,82.71375465,197.7107415,40.53585657
216,40.77464789,82.71375465,197.2150174,40.53585657
217,40.72769953,82.69516729,195.3232779,40.52639442
218,40.44600939,82.69516729,195.3232779,40.52639442
219,40.30516432,82.4535316,194.5785171,40.43675299
220,40.30516432,81.67286245,193.7332018,40.43675299
221,40.14084507,81.57992565,192.2995959,40.43675299
222,39.88262911,81.41263941,191.3537262,40.43675299
223,39.88262911,80.92936803,191.2503524,40.43675299
224,39.88262911,80.42750929,190.8288695,40.43675299
225,39.50704225,80.31598513,190.6728691,40.43675299
226,39.50704225,80.22304833,190.1240485,40.43675299
227,39.50704225,80.22304833,190.0122169,40.37749004
228,39.50704225,79.81412639,189.4727939,40.37749004
229,39.50704225,79.77695167,189.4727939,40.37749004
230,39.29577465,79.20074349,189.2862513,40.37749004
231,39.1314554,79.14498141,188.8375153,40.37749004
232,39.03755869,79.07063197,188.6523823,40.32719124
233,38.70892019,78.88475836,188.1383329,40.32719124
234,38.68544601,78.69888476,188.1383329,40.32719124
235,38.68544601,78.51301115,187.570717,40.32719124
236,38.21596244,78.10408922,187.1332582,40.32719124
237,38.21596244,77.99256506,186.6187388,40.32719124
238,38.21596244,77.76951673,185.6033268,40.32719124
239,38.09859155,77.76951673,185.5032422,40.32719124
240,37.25352113,77.76951673,185.4167841,40.32719124
241,37.25352113,77.76951673,185.4167841,40.32719124
242,37.25352113,77.41635688,185.4167841,40.22609562
243,37.15962441,77.39776952,185.2433982,40.22609562
244,36.59624413,77.28624535,185.2433982,40.22609562
245,36.59624413,77.21189591,185.2433982,40.22609562
246,36.4084507,76.85873606,185.1357955,40.22609562
247,36.4084507,76.59851301,184.9981205,40.22609562
248,36.4084507,76.3197026,184.9981205,40.22609562
249,36.4084507,76.3197026,184.3557936,40.22609562
250,36.4084507,76.3197026,184.2604079,40.22609562
251,36.4084507,76.11524164,181.6957993,40.22609562
252,36.12676056,76.11524164,181.4148106,40.22609562
253,36.12676056,75.81784387,181.4148106,40.22609562
254,35.91549296,75.53903346,181.4148106,40.22609562
255,35.91549296,75.27881041,180.8039658,40.22609562
