iteration,eil51,eil76,kroA100,gr202
537,7.370892019,9.70260223,14.25899821,16.60856574
538,7.370892019,9.70260223,14.25899821,16.60856574
539,7.370892019,9.70260223,14.18475707,16.5814243
540,7.370892019,9.70260223,14.17770886,16.5814243
541,7.370892019,9.70260223,14.17770886,16.53461155
542,7.370892019,9.70260223,14.07527488,16.53162351
543,7.370892019,9.70260223,14.07527488,16.53162351
544,7.370892019,9.70260223,14.07527488,16.44621514
545,7.370892019,9.70260223,14.07527488,16.44621514
546,7.370892019,9.70260223,14.07527488,16.43251992
547,7.370892019,9.70260223,14.07527488,16.42928287
548,7.370892019,9.70260223,14.07527488,16.42031873
549,7.370892019,9.70260223,14.07292548,16.42031873
550,7.370892019,9.70260223,14.07292548,16.3625498
551,7.370892019,9.70260223,14.03298562,16.34736056
552,7.370892019,9.70260223,14.03298562,16.34736056
553,7.370892019,9.70260223,14.03298562,16.34736056
554,7.370892019,9.70260223,14.03298562,16.23904382
555,7.370892019,9.70260223,13.88262381,16.23904382
556,7.370892019,9.70260223,13.88262381,16.23904382
557,7.370892019,9.70260223,13.88262381,16.19895418
558,7.370892019,9.70260223,13.88262381,16.19895418
559,7.370892019,9.70260223,13.84503336,16.13520916
560,7.370892019,9.70260223,13.78629828,16.11055777
561,7.370892019,9.70260223,13.78629828,16.08391434
562,7.370892019,9.70260223,13.6815149,16.06698207
563,7.370892019,9.70260223,13.6815149,16.06698207
564,7.370892019,9.70260223,13.6815149,16.06698207
565,7.370892019,9.70260223,13.6815149,16.06698207
566,7.370892019,9.70260223,13.6815149,16.00249004
567,7.370892019,9.70260223,13.6815149,16.00249004
568,7.370892019,9.70260223,13.51564703,15.97933267
569,7.370892019,9.70260223,13.51564703,15.94920319
570,7.370892019,9.70260223,13.51564703,15.93999004
571,7.370892019,9.70260223,13.51564703,15.9125996
572,7.370892019,9.70260223,13.51564703,15.89840637
573,7.370892019,9.70260223,13.51564703,15.89840637
574,7.370892019,9.70260223,13.51000846,15.87201195
575,7.370892019,9.70260223,13.51000846,15.87201195
576,7.370892019,9.70260223,13.45973123,15.87201195
577,7.370892019,9.70260223,13.45973123,15.87201195
578,7.370892019,9.70260223,13.45973123,15.87201195
579,7.370892019,9.70260223,13.45973123,15.86105578
580,7.370892019,9.70260223,13.4531529,15.86105578
581,7.370892019,9.70260223,13.4531529,15.85483068
582,7.370892019,9.70260223,13.4531529,15.84287849
583,7.370892019,9.70260223,13.4531529,15.83017928
584,7.370892019,9.70260223,13.4531529,15.83017928
585,7.370892019,9.70260223,13.4531529,15.83017928
586,7.370892019,9.70260223,13.4531529,15.80577689
587,7.370892019,9.70260223,13.39958651,15.78486056
588,7.370892019,9.70260223,13.37468283,15.76767928
589,7.370892019,9.70260223,13.37468283,15.76767928
590,7.370892019,9.70260223,13.37468283,15.75697211
591,7.370892019,9.70260223,13.3681045,15.66733068
592,7.370892019,9.70260223,13.3681045,15.66658367
593,7.370892019,9.70260223,13.3681045,15.66608566
594,7.370892019,9.70260223,13.3681045,15.60507968
595,7.370892019,9.70260223,13.3535382,15.60507968
596,7.370892019,9.70260223,13.26661028,15.60507968
597,7.370892019,9.70260223,13.26661028,15.60507968
598,7.370892019,9.70260223,13.26661028,15.60507968
599,7.370892019,9.70260223,13.26661028,15.60458167
600,7.370892019,9.70260223,13.26661028,15.57046813
601,7.370892019,9.70260223,13.26661028,15.53461155
602,7.370892019,9.70260223,13.24640541,15.51942231
603,7.370892019,9.70260223,13.24640541,15.51942231
604,7.370892019,9.70260223,13.24640541,15.48979084
605,7.370892019,9.70260223,13.24640541,15.48979084
606,7.370892019,9.70260223,13.24640541,15.45144422
607,7.370892019,9.70260223,13.24640541,15.45144422
608,7.370892019,9.70260223,13.24640541,15.45144422
609,7.370892019,9.70260223,13.24640541,15.26568725
610,7.370892019,9.70260223,13.24640541,15.23007968
611,7.370892019,9.70260223,13.11953764,15.21489044
612,7.370892019,9.70260223,13.11953764,15.16010956
613,7.370892019,9.70260223,13.11953764,15.16010956
614,7.370892019,9.70260223,13.11953764,15.12599602
615,7.370892019,9.70260223,13.00159759,15.10682271
616,7.370892019,9.70260223,13.00159759,15.06698207
617,7.370892019,9.70260223,13.00159759,15.06150398
618,7.370892019,9.70260223,12.92218776,15.05751992
619,7.370892019,9.70260223,12.92218776,15.05751992
620,7.370892019,9.70260223,12.92218776,15.01195219
621,7.370892019,9.70260223,12.92218776,15.01195219
622,7.370892019,9.70260223,12.92218776,15.00821713
623,7.370892019,9.70260223,12.91372991,14.99003984
624,7.370892019,9.70260223,12.91372991,14.99003984
625,7.370892019,9.70260223,12.91372991,14.99003984
626,7.370892019,9.70260223,12.90715158,14.97983068
627,7.370892019,9.70260223,12.90715158,14.97983068
628,7.370892019,9.70260223,12.90715158,14.97983068
629,7.370892019,9.70260223,12.90715158,14.96738048
630,7.370892019,9.70260223,12.90715158,14.96439243
631,7.370892019,9.70260223,12.90715158,14.96439243
632,7.370892019,9.70260223,12.90715158,14.96439243
633,7.370892019,9.70260223,12.90715158,14.96439243
634,7.370892019,9.70260223,12.90715158,14.96439243
635,7.370892019,9.70260223,12.90715158,14.96439243
636,7.370892019,9.70260223,12.90715158,14.94721116
637,7.370892019,9.70260223,12.90715158,14.94721116
638,7.370892019,9.70260223,12.90715158,14.94721116
639,7.370892019,9.70260223,12.90715158,14.90861554
640,7.370892019,9.70260223,12.90715158,14.90861554
641,7.370892019,9.70260223,12.90715158,14.90861554
642,7.370892019,9.70260223,12.85922376,14.89541833
643,7.370892019,9.70260223,12.85922376,14.89541833
644,7.370892019,9.70260223,12.85922376,14.8876992
645,7.370892019,9.70260223,12.85922376,14.86055777
646,7.370892019,9.70260223,12.85405507,14.86055777
647,7.370892019,9.70260223,12.79062118,14.86055777
648,7.370892019,9.70260223,12.74927168,14.86055777
649,7.370892019,9.70260223,12.74927168,14.83491036
650,7.370892019,9.70260223,12.59984964,14.81748008
651,7.370892019,9.70260223,12.59984964,14.81748008
652,7.370892019,9.70260223,12.59984964,14.81748008
653,7.370892019,9.70260223,12.59984964,14.81748008
654,7.370892019,9.70260223,12.59984964,14.81200199
655,7.370892019,9.70260223,12.53359647,14.81200199
656,7.370892019,9.70260223,12.53359647,14.81200199
657,7.370892019,9.70260223,12.53359647,14.81200199
658,7.370892019,9.70260223,12.53359647,14.81200199
659,7.370892019,9.70260223,12.49741566,14.81200199
660,7.370892019,9.70260223,12.49741566,14.81200199
661,7.370892019,9.70260223,12.49741566,14.81200199
662,7.370892019,9.70260223,12.49741566,14.81200199
663,7.370892019,9.70260223,12.49741566,14.81200199
664,7.370892019,9.70260223,12.49741566,14.81200199
665,7.370892019,9.70260223,12.49083733,14.81200199
666,7.370892019,9.70260223,12.49083733,14.81200199
667,7.370892019,9.70260223,12.49083733,14.81200199
668,7.370892019,9.70260223,12.49083733,14.81200199
669,7.370892019,9.70260223,12.49083733,14.81200199
670,7.370892019,9.70260223,12.49083733,14.81200199
671,7.370892019,9.70260223,12.49083733,14.81200199
672,7.370892019,9.70260223,12.49083733,14.79805777
673,7.370892019,9.70260223,12.49083733,14.70542829
674,7.370892019,9.70260223,12.38746358,14.66733068
675,7.370892019,9.70260223,12.38746358,14.58391434
676,7.370892019,9.70260223,12.38746358,14.58391434
677,7.370892019,9.70260223,12.22394512,14.55776892
678,7.370892019,9.70260223,12.22394512,14.55776892
679,7.370892019,9.70260223,12.22394512,14.55253984
680,7.370892019,9.70260223,12.22394512,14.52614542
681,7.370892019,9.70260223,12.22394512,14.4940239
682,7.370892019,9.70260223,12.22394512,14.46762948
683,7.370892019,9.70260223,12.07546283,14.45592629
684,7.370892019,9.70260223,12.07546283,14.45592629
685,7.370892019,9.70260223,12.07546283,14.45592629
686,7.370892019,9.70260223,12.07546283,14.45418327
687,7.370892019,9.70260223,12.07546283,14.40886454
688,7.370892019,9.70260223,12.07546283,14.37350598
689,7.370892019,9.70260223,12.07546283,14.37350598
690,7.370892019,9.70260223,12.07546283,14.37350598
691,7.370892019,9.70260223,12.02612536,14.37350598
692,7.370892019,9.70260223,12.02612536,14.37350598
693,7.370892019,9.70260223,12.02612536,14.31299801
694,7.370892019,9.70260223,12.02612536,14.30751992
695,7.370892019,9.70260223,12.02612536,14.30154382
696,7.370892019,9.70260223,12.01625787,14.30154382
697,7.370892019,9.70260223,12.01625787,14.30154382
698,7.370892019,9.70260223,12.01625787,14.25697211
699,7.370892019,9.70260223,12.01625787,14.25697211
700,7.370892019,9.70260223,12.01625787,14.25697211
701,7.370892019,9.70260223,12.01625787,14.25697211
702,7.370892019,9.70260223,12.01625787,14.25697211
703,7.370892019,9.70260223,12.01625787,14.23979084
704,7.370892019,9.70260223,12.01625787,14.23281873
705,7.370892019,9.70260223,12.01625787,14.2188745
706,7.370892019,9.70260223,12.01625787,14.2188745
707,7.370892019,9.70260223,11.88610093,14.2188745
708,7.370892019,9.70260223,11.88610093,14.21513944
709,7.370892019,9.70260223,11.88610093,14.1997012
710,7.370892019,9.70260223,11.88610093,14.1997012
711,7.370892019,9.70260223,11.88610093,14.1997012
712,7.370892019,9.70260223,11.88610093,14.0249004
713,7.370892019,9.70260223,11.88610093,14.0249004
714,7.370892019,9.70260223,11.88610093,14.0249004
715,7.370892019,9.70260223,11.86166714,14.0249004
716,7.370892019,9.70260223,11.86166714,13.97086653
717,7.370892019,9.70260223,11.86166714,13.97086653
718,7.370892019,9.70260223,11.86166714,13.92305777
719,7.370892019,9.70260223,11.86166714,13.92305777
720,7.370892019,9.70260223,11.86166714,13.87923307
721,7.370892019,9.70260223,11.72446199,13.81424303
722,7.370892019,9.70260223,11.7169439,13.72310757
723,7.370892019,9.70260223,11.7169439,13.72310757
724,7.370892019,9.70260223,11.7169439,13.72310757
725,7.370892019,9.70260223,11.7169439,13.72310757
726,7.370892019,9.70260223,11.7169439,13.72310757
727,7.370892019,9.70260223,11.70284748,13.70766932
728,7.370892019,9.70260223,11.6925101,13.70766932
729,7.370892019,9.70260223,11.6925101,13.70493028
730,7.370892019,9.70260223,11.6925101,13.69596614
731,7.370892019,9.70260223,11.6925101,13.69596614
732,7.370892019,9.70260223,11.6925101,13.69596614
733,7.370892019,9.70260223,11.6925101,13.68675299
734,7.370892019,9.70260223,11.6925101,13.68675299
735,7.370892019,9.70260223,11.6925101,13.68675299
736,7.370892019,9.70260223,11.6925101,13.68675299
737,7.370892019,9.70260223,11.6925101,13.68675299
738,7.370892019,9.70260223,11.6925101,13.68451195
739,7.370892019,9.70260223,11.6925101,13.67903386
740,7.370892019,9.70260223,11.6925101,13.61479084
741,7.370892019,9.70260223,11.6925101,13.57719124
742,7.370892019,9.70260223,11.6925101,13.57719124
743,7.370892019,9.70260223,11.68029321,13.57719124
744,7.370892019,9.70260223,11.68029321,13.52589641
745,7.370892019,9.70260223,11.68029321,13.49576693
746,7.370892019,9.70260223,11.68029321,13.49576693
747,7.370892019,9.70260223,11.68029321,13.49576693
748,7.370892019,9.70260223,11.68029321,13.49576693
749,7.370892019,9.70260223,11.68029321,13.49576693
750,7.370892019,9.70260223,11.55248567,13.45742032
751,7.370892019,9.70260223,11.55248567,13.45742032
752,7.370892019,9.70260223,11.55248567,13.45742032
753,7.370892019,9.70260223,11.53697961,13.45742032
754,7.370892019,9.70260223,11.53697961,13.44148406
755,7.370892019,9.70260223,11.53697961,13.44148406
756,7.370892019,9.70260223,11.53697961,13.4250498
757,7.370892019,9.70260223,11.53697961,13.4250498
758,7.370892019,9.70260223,11.48670238,13.42181275
759,7.370892019,9.70260223,11.48670238,13.42181275
760,7.370892019,9.70260223,11.48670238,13.42181275
761,7.370892019,9.70260223,11.48670238,13.36454183
762,7.370892019,9.70260223,11.48670238,13.36404382
763,7.370892019,9.70260223,11.3551358,13.36404382
764,7.370892019,9.70260223,11.3551358,13.3311753
765,7.370892019,9.70260223,11.28089465,13.3311753
766,7.370892019,9.646840149,11.28089465,13.31499004
767,7.370892019,9.646840149,11.28089465,13.28884462
768,7.370892019,9.646840149,11.28089465,13.23904382
769,7.370892019,9.646840149,11.28089465,13.23904382
770,7.370892019,9.646840149,11.28089465,13.23904382
771,7.370892019,9.646840149,11.28089465,13.23904382
772,7.370892019,9.646840149,11.28089465,13.23082669
773,7.370892019,9.646840149,11.28089465,13.18874502
774,7.370892019,9.646840149,11.28089465,13.18874502
775,7.370892019,9.646840149,11.28089465,13.18874502
776,7.370892019,9.646840149,11.28089465,13.09810757
777,7.370892019,9.646840149,11.28089465,13.09487052
778,7.370892019,9.646840149,11.28089465,13.09487052
779,7.370892019,9.646840149,11.28089465,13.09487052
780,7.370892019,9.646840149,11.28089465,13.09487052
781,7.370892019,9.646840149,11.28089465,13.09487052
782,7.370892019,9.646840149,11.28089465,13.08341633
783,7.370892019,9.646840149,11.28089465,13.05677291
784,7.370892019,9.646840149,11.28089465,13.02265936
785,7.370892019,9.646840149,11.28089465,13.02265936
786,7.370892019,9.646840149,11.28089465,13.02265936
787,7.370892019,9.646840149,11.28089465,13.02265936
788,7.370892019,9.646840149,11.05112301,13.02066733
789,7.370892019,9.646840149,11.05112301,12.97011952
790,7.370892019,9.646840149,11.05112301,12.97011952
791,7.370892019,9.646840149,11.05112301,12.97011952
792,7.370892019,9.646840149,11.05112301,12.95766932
793,7.370892019,9.646840149,11.05112301,12.95766932
794,7.370892019,9.646840149,11.05112301,12.95343625
795,7.370892019,9.646840149,11.04266516,12.94920319
796,7.370892019,9.646840149,11.04266516,12.94920319
797,7.370892019,9.646840149,10.9688939,12.94322709
798,7.370892019,9.646840149,10.9688939,12.91334661
799,7.370892019,9.646840149,10.9688939,12.89168327
800,7.370892019,9.646840149,10.94586975,12.86703187
801,7.370892019,9.646840149,10.94586975,12.86703187
802,7.370892019,9.646840149,10.94586975,12.86703187
803,7.370892019,9.646840149,10.94586975,12.86703187
804,7.370892019,9.646840149,10.93553237,12.85856574
805,7.370892019,9.646840149,10.87961658,12.85856574
806,7.370892019,9.646840149,10.87961658,12.85856574
807,7.370892019,9.646840149,10.87961658,12.80801793
808,7.370892019,9.646840149,10.8547129,12.80801793
809,7.370892019,9.646840149,10.8547129,12.80801793
810,7.370892019,9.646840149,10.8547129,12.80801793
811,7.370892019,9.646840149,10.8547129,12.80801793
812,7.370892019,9.646840149,10.8547129,12.7813745
813,7.370892019,9.646840149,10.8547129,12.7813745
814,7.370892019,9.646840149,10.8547129,12.7813745
815,7.370892019,9.646840149,10.8547129,12.7813745
816,7.370892019,9.646840149,10.8547129,12.7813745
817,7.370892019,9.646840149,10.8547129,12.7813745
818,7.370892019,9.646840149,10.8547129,12.7813745
819,7.370892019,9.646840149,10.8547129,12.7377988
820,7.370892019,9.646840149,10.8547129,12.68924303
821,7.370892019,9.646840149,10.8547129,12.68924303
822,7.370892019,9.646840149,10.8547129,12.68924303
823,7.370892019,9.646840149,10.8547129,12.66309761
824,7.370892019,9.646840149,10.8547129,12.66010956
825,7.370892019,9.646840149,10.8547129,12.66010956
826,7.370892019,9.646840149,10.8547129,12.66010956
827,7.370892019,9.646840149,10.8547129,12.52763944
828,7.370892019,9.646840149,10.8547129,12.52763944
829,7.370892019,9.646840149,10.8547129,12.52763944
830,7.370892019,9.646840149,10.8547129,12.52763944
831,7.370892019,9.646840149,10.74945964,12.52763944
832,7.370892019,9.646840149,10.74945964,12.49053785
833,7.370892019,9.646840149,10.74945964,12.49053785
834,7.370892019,9.646840149,10.74945964,12.48306773
835,7.370892019,9.646840149,10.7334837,12.46414343
836,7.370892019,9.646840149,10.7334837,12.45567729
837,7.370892019,9.646840149,10.7334837,12.45567729
838,7.370892019,9.646840149,10.7334837,12.45567729
839,7.370892019,9.646840149,10.7334837,12.45567729
840,7.370892019,9.646840149,10.7334837,12.45567729
841,7.370892019,9.646840149,10.7334837,12.45268924
842,7.370892019,9.646840149,10.7334837,12.4437251
843,7.370892019,9.646840149,10.7334837,12.4437251
844,7.370892019,9.646840149,10.7334837,12.4437251
845,7.370892019,9.646840149,10.7334837,12.4437251
846,7.370892019,9.646840149,10.7334837,12.4437251
847,7.370892019,9.646840149,10.7334837,12.4437251
848,7.370892019,9.646840149,10.7334837,12.41160359
849,7.370892019,9.646840149,10.7334837,12.375
850,7.370892019,9.646840149,10.7334837,12.35383466
851,7.370892019,9.646840149,10.7334837,12.35383466
852,7.370892019,9.646840149,10.7334837,12.35383466
853,7.370892019,9.646840149,10.7334837,12.35383466
854,7.370892019,9.646840149,10.7334837,12.35383466
855,7.370892019,9.646840149,10.7334837,12.35383466
856,7.370892019,9.646840149,10.7334837,12.35383466
857,7.370892019,9.646840149,10.7334837,12.34760956
858,7.370892019,9.646840149,10.7334837,12.34760956
859,7.370892019,9.646840149,10.7334837,12.34611554
860,7.370892019,9.646840149,10.7334837,12.34611554
861,7.370892019,9.646840149,10.7334837,12.34611554
862,7.370892019,9.646840149,10.7334837,12.34611554
863,7.370892019,9.646840149,10.7334837,12.31324701
864,7.370892019,9.646840149,10.7334837,12.31324701
865,7.370892019,9.646840149,10.7334837,12.31324701
866,7.370892019,9.646840149,10.7334837,12.31324701
867,7.370892019,9.646840149,10.7334837,12.29033865
868,7.370892019,9.646840149,10.72690537,12.29033865
869,7.370892019,9.646840149,10.72690537,12.29033865
870,7.370892019,9.646840149,10.72690537,12.29033865
871,7.370892019,9.646840149,10.72690537,12.29033865
872,7.370892019,9.646840149,10.72690537,12.26743028
873,7.370892019,9.646840149,10.72690537,12.26743028
874,7.370892019,9.646840149,10.72690537,12.26743028
875,7.370892019,9.646840149,10.72690537,12.26195219
876,7.370892019,9.646840149,10.72690537,12.24775896
877,7.370892019,9.646840149,10.72690537,12.18849602
878,7.370892019,9.646840149,10.72690537,12.18849602
879,7.370892019,9.646840149,10.72690537,12.18276892
880,7.370892019,9.646840149,10.72690537,12.18276892
881,7.370892019,9.646840149,10.72690537,12.18276892
882,7.370892019,9.646840149,10.72690537,12.15662351
883,7.370892019,9.646840149,10.72690537,12.15662351
884,7.370892019,9.646840149,10.72690537,12.15662351
885,7.370892019,9.646840149,10.72690537,12.15662351
886,7.370892019,9.646840149,10.72690537,12.15662351
887,7.370892019,9.646840149,10.72690537,12.15662351
888,7.370892019,9.646840149,10.72690537,12.1436753
889,7.370892019,9.646840149,10.72690537,12.1436753
890,7.370892019,9.646840149,10.72690537,12.1436753
891,7.370892019,9.646840149,10.72690537,12.1436753
892,7.370892019,9.646840149,10.72690537,12.1436753
893,7.370892019,9.646840149,10.72690537,12.1436753
894,7.370892019,9.646840149,10.72690537,12.12699203
895,7.370892019,9.646840149,10.68555587,12.08466135
896,7.370892019,9.646840149,10.68555587,12.08466135
897,7.370892019,9.646840149,10.68555587,12.08466135
898,7.370892019,9.646840149,10.68555587,12.08466135
899,7.370892019,9.646840149,10.68555587,12.08466135
900,7.370892019,9.646840149,10.68555587,12.08466135
901,7.370892019,9.646840149,10.68555587,12.08466135
902,7.370892019,9.646840149,10.68555587,12.08466135
903,7.370892019,9.646840149,10.68555587,12.08466135
904,7.370892019,9.646840149,10.68555587,12.08466135
905,7.370892019,9.646840149,10.68555587,12.08466135
906,7.370892019,9.646840149,10.68555587,12.08466135
907,7.370892019,9.646840149,10.633869,12.08466135
908,7.370892019,9.646840149,10.633869,12.08466135
909,7.370892019,9.646840149,10.633869,12.07893426
910,7.370892019,9.646840149,10.633869,12.07445219
911,7.370892019,9.646840149,10.633869,12.03934263
912,7.370892019,9.646840149,10.633869,12.00522908
913,7.370892019,9.646840149,10.633869,12.00522908
914,7.370892019,9.646840149,10.633869,12.00522908
915,7.370892019,9.646840149,10.633869,12.00522908
916,7.370892019,9.646840149,10.633869,12.00099602
917,7.370892019,9.646840149,10.633869,11.97709163
918,7.370892019,9.646840149,10.633869,11.97709163
919,7.370892019,9.646840149,10.633869,11.97709163
920,7.370892019,9.646840149,10.633869,11.95493028
921,7.370892019,9.646840149,10.633869,11.95493028
922,7.370892019,9.646840149,10.633869,11.86827689
923,7.370892019,9.646840149,10.633869,11.86304781
924,7.370892019,9.646840149,10.61789306,11.86130478
925,7.370892019,9.646840149,10.61789306,11.85383466
926,7.370892019,9.646840149,10.61789306,11.85383466
927,7.370892019,9.646840149,10.61789306,11.80851594
928,7.370892019,9.646840149,10.61789306,11.80851594
929,7.370892019,9.646840149,10.61789306,11.80851594
930,7.370892019,9.646840149,10.61789306,11.80851594
931,7.370892019,9.646840149,10.61789306,11.80253984
932,7.370892019,9.646840149,10.61789306,11.78486056
933,7.370892019,9.646840149,10.61789306,11.78486056
934,7.370892019,9.646840149,10.61789306,11.78486056
935,7.370892019,9.646840149,10.61789306,11.75846614
936,7.370892019,9.646840149,10.61789306,11.68525896
937,7.370892019,9.646840149,10.52908561,11.66035857
938,7.370892019,9.646840149,10.52908561,11.66035857
939,7.370892019,9.646840149,10.52908561,11.66035857
940,7.370892019,9.646840149,10.51357955,11.66035857
941,7.370892019,9.646840149,10.51357955,11.66035857
942,7.370892019,9.646840149,10.51357955,11.6436753
943,7.370892019,9.646840149,10.51357955,11.6436753
944,7.370892019,9.646840149,10.51357955,11.6436753
945,7.370892019,9.646840149,10.51357955,11.6436753
946,7.370892019,9.646840149,10.51357955,11.6436753
947,7.370892019,9.646840149,10.51357955,11.63545817
948,7.370892019,9.646840149,10.51357955,11.62898406
949,7.370892019,9.646840149,10.51357955,11.61653386
950,7.370892019,9.646840149,10.51357955,11.60383466
951,7.370892019,9.646840149,10.51357955,11.58441235
952,7.370892019,9.646840149,10.51357955,11.58441235
953,7.370892019,9.646840149,10.51357955,11.57719124
954,7.370892019,9.646840149,10.49243492,11.57719124
955,7.370892019,9.646840149,10.49243492,11.56548805
956,7.370892019,9.646840149,10.49243492,11.56548805
957,7.370892019,9.646840149,10.49243492,11.56548805
958,7.370892019,9.646840149,10.49243492,11.56548805
959,7.370892019,9.646840149,10.49243492,11.56548805
960,7.370892019,9.646840149,10.49243492,11.56548805
961,7.370892019,9.646840149,10.49243492,11.56548805
962,7.370892019,9.646840149,10.49243492,11.56548805
963,7.370892019,9.646840149,10.49243492,11.56548805
964,7.370892019,9.646840149,10.49243492,11.56548805
965,7.370892019,9.646840149,10.49243492,11.56548805
966,7.370892019,9.646840149,10.49243492,11.56548805
967,7.370892019,9.646840149,10.49243492,11.56548805
968,7.370892019,9.646840149,10.49243492,11.56548805
969,7.370892019,9.646840149,10.49243492,11.56548805
970,7.370892019,9.646840149,10.49243492,11.51045817
971,7.370892019,9.646840149,10.47551922,11.51045817
972,7.370892019,9.646840149,10.47551922,11.50971116
973,7.370892019,9.646840149,10.47551922,11.50971116
974,7.370892019,9.646840149,10.47551922,11.50971116
975,7.370892019,9.646840149,10.47551922,11.43500996
976,7.370892019,9.646840149,10.47551922,11.43500996
977,7.370892019,9.646840149,10.47551922,11.43500996
978,7.370892019,9.646840149,10.47551922,11.43500996
979,7.370892019,9.646840149,10.47551922,11.43500996
980,7.370892019,9.646840149,10.47551922,11.43500996
981,7.370892019,9.646840149,10.47551922,11.43500996
982,7.370892019,9.646840149,10.47551922,11.41210159
983,7.370892019,9.646840149,10.47551922,11.41210159
984,7.370892019,9.646840149,10.47551922,11.41210159
985,7.370892019,9.646840149,10.47551922,11.41210159
986,7.370892019,9.646840149,10.47551922,11.41210159
987,7.370892019,9.646840149,10.47551922,11.41210159
988,7.370892019,9.646840149,10.47551922,11.41210159
989,7.370892019,9.646840149,10.47551922,11.41210159
990,7.370892019,9.646840149,10.47551922,11.41210159
991,7.370892019,9.646840149,10.47551922,11.37126494
992,7.370892019,9.646840149,10.47551922,11.32818725
993,7.370892019,9.646840149,10.47551922,11.32818725
994,7.370892019,9.646840149,10.47551922,11.31623506
995,7.370892019,9.646840149,10.47551922,11.31623506
996,7.370892019,9.646840149,10.47551922,11.31100598
997,7.370892019,9.646840149,10.47551922,11.31100598
998,7.370892019,9.646840149,10.47551922,11.27440239
999,7.370892019,9.646840149,10.47551922,11.26469124
1000,7.370892019,9.646840149,10.47551922,11.26469124
1001,7.370892019,9.646840149,10.47551922,11.22983068
1002,7.370892019,9.646840149,10.47551922,11.22983068
1003,7.370892019,9.646840149,10.47551922,11.1997012
1004,7.370892019,9.646840149,10.47551922,11.1997012
1005,7.370892019,9.646840149,10.46518184,11.17330677
1006,7.370892019,9.646840149,10.46518184,11.15463147
1007,7.370892019,9.646840149,10.46518184,11.15463147
1008,7.370892019,9.646840149,10.46518184,11.15463147
1009,7.370892019,9.646840149,10.46518184,11.13695219
1010,7.370892019,9.646840149,10.46518184,11.13695219
1011,7.370892019,9.646840149,10.46518184,11.13695219
1012,7.370892019,9.646840149,10.46518184,11.13695219
1013,7.370892019,9.646840149,10.46518184,11.13695219
1014,7.370892019,9.646840149,10.46518184,11.13695219
1015,7.370892019,9.646840149,10.46518184,11.12998008
1016,7.370892019,9.646840149,10.46518184,11.12998008
1017,7.370892019,9.646840149,10.46518184,11.12998008
1018,7.370892019,9.646840149,10.46518184,11.11205179
1019,7.370892019,9.646840149,10.46518184,11.11205179
1020,7.370892019,9.646840149,10.46518184,11.11205179
1021,7.370892019,9.646840149,10.46518184,11.11205179
1022,7.370892019,9.646840149,10.46518184,11.06175299
1023,7.370892019,9.646840149,10.46518184,11.06175299
1024,7.370892019,9.646840149,10.46518184,11.06175299
1025,7.370892019,9.646840149,10.46518184,11.05428287
1026,7.370892019,9.646840149,10.46518184,11.05428287
1027,7.370892019,9.646840149,10.46518184,11.05428287
1028,7.370892019,9.646840149,10.46518184,11.0375996
1029,7.370892019,9.646840149,10.46518184,11.0375996
1030,7.370892019,9.646840149,10.46518184,11.0375996
1031,7.370892019,9.646840149,10.46518184,11.01792829
1032,7.370892019,9.646840149,10.40597688,11.01792829
1033,7.370892019,9.646840149,10.40597688,11.01792829
1034,7.370892019,9.646840149,10.40597688,11.01792829
1035,7.370892019,9.646840149,10.40597688,11.01792829
1036,7.370892019,9.646840149,10.40597688,11.00298805
1037,7.370892019,9.646840149,10.40597688,10.98954183
1038,7.370892019,9.646840149,10.40597688,10.98954183
1039,7.370892019,9.646840149,10.40597688,10.97858566
1040,7.370892019,9.646840149,10.40597688,10.97858566
1041,7.370892019,9.646840149,10.40597688,10.97858566
1042,7.370892019,9.646840149,10.40597688,10.97858566
1043,7.370892019,9.646840149,10.40597688,10.97858566
1044,7.370892019,9.646840149,10.40597688,10.95816733
1045,7.370892019,9.646840149,10.40597688,10.95816733
1046,7.370892019,9.646840149,10.40597688,10.95816733
1047,7.370892019,9.646840149,10.40597688,10.92455179
1048,7.370892019,9.646840149,10.40597688,10.92455179
1049,7.370892019,9.646840149,10.40597688,10.92455179
1050,7.370892019,9.646840149,10.40597688,10.92455179
1051,7.370892019,9.646840149,10.40597688,10.87001992
1052,7.370892019,9.646840149,10.40597688,10.87001992
1053,7.370892019,9.646840149,10.40597688,10.81623506
1054,7.370892019,9.646840149,10.40597688,10.81623506
1055,7.370892019,9.646840149,10.40597688,10.81000996
1056,7.370892019,9.646840149,10.40597688,10.81000996
1057,7.370892019,9.646840149,10.40597688,10.81000996
1058,7.370892019,9.646840149,10.40597688,10.81000996
1059,7.370892019,9.646840149,10.40597688,10.81000996
1060,7.370892019,9.646840149,10.40597688,10.81000996
1061,7.370892019,9.646840149,10.40597688,10.7938247
1062,7.370892019,9.646840149,10.40597688,10.7938247
1063,7.370892019,9.646840149,10.40597688,10.7938247
1064,7.370892019,9.646840149,10.40597688,10.7938247
1065,7.370892019,9.646840149,10.40597688,10.7938247
1066,7.370892019,9.646840149,10.40597688,10.7938247
1067,7.370892019,9.646840149,10.40597688,10.7938247
1068,7.370892019,9.646840149,10.40597688,10.77340637
1069,7.370892019,9.646840149,10.40597688,10.77340637
1070,7.370892019,9.646840149,10.40597688,10.77340637
1071,7.370892019,9.646840149,10.40597688,10.76494024
